airline_id,flight_number,booking_cd,passenger_name,seat_number,booking_class,ticket_fare,flight_extras,loyalty_points,flight_status,departure_gate,departure_terminal,baggage_claim_area,flight_duration_hours,number_of_layovers,layover_locations_code,aircraft_model,pilot_name,cabin_crew_names,inflight_entertainment,meal_preference,wifi_available,has_window_seat,has_aisle_seat,is_emergency_exit_row,total_stops,departure_datetime,arrival_datetime,departure_year,departure_month,departure_day,departure_hour,departure_minute,flight_day_of_week,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute,flight_duration_minutes,is_long_haul,is_reward_member
2,6083,BALY,BOJIP,MYC,First,962.48,No Extras,0,Confirmed,VZ,B,TDU,4.16,1,ZTF,ERG,JKVO,FEDV,False,Vegetarian,True,True,True,True,0,2023-07-10 00:15:39,2023-06-29 17:27:29,2023,7,10,0,15,Monday,2023,6,29,17,27,249.60000000000002,False,False
16,2461,BTSU,FYLHI,HXI,Business,330.08,No Extras,3448,Cancelled,EO,A,SFH,10.93,0,FNL,CFS,KFAJ,VOIO,True,Vegan,False,True,True,True,2,2023-02-21 03:14:11,2023-07-30 20:08:00,2023,2,21,3,14,Tuesday,2023,7,30,20,8,655.8,True,True
13,5934,BWGE,GNKLS,GEZ,Economy,84.85,No Extras,0,Confirmed,CO,A,YMW,8.35,0,VPA,CGZ,CAAD,OFNU,True,Vegan,False,False,True,False,2,2023-10-25 02:34:45,2023-05-29 15:40:47,2023,10,25,2,34,Wednesday,2023,5,29,15,40,501.0,True,False
7,4472,BHUZ,JUSMC,DVC,Economy,60.4,No Extras,0,Pending,IP,B,DEF,2.5,1,FUF,OXW,DRNK,GYYD,False,Non-vegetarian,True,False,True,True,0,2023-06-04 20:10:26,2023-09-09 14:38:45,2023,6,4,20,10,Sunday,2023,9,9,14,38,150.0,False,False
16,8163,BDNF,WPVEU,HDK,Economy,77.49,No Extras,4033,Confirmed,GZ,B,RRG,3.6,0,LXW,NJD,TZER,UIOD,True,No meal,True,False,False,True,1,2023-11-03 14:44:53,2023-01-24 11:13:02,2023,11,3,14,44,Friday,2023,1,24,11,13,216.0,False,False
7,7575,BSDX,HANTE,JBU,First,675.99,Meal,0,Confirmed,YP,B,QJI,3.58,0,SSO,IYF,BJQY,ICXT,False,No meal,False,False,True,True,2,2023-01-26 07:31:17,2023-12-08 11:22:33,2023,1,26,7,31,Thursday,2023,12,8,11,22,214.8,False,False
14,5843,BZJS,YPAYV,NHF,Business,289.11,Meal,0,Pending,LK,B,TKA,5.89,2,GAL,CJG,FVDO,YBOI,False,Vegan,True,False,True,True,0,2023-08-05 19:24:58,2023-09-03 06:32:16,2023,8,5,19,24,Saturday,2023,9,3,6,32,353.4,False,False
14,8739,BJMC,CCKKT,YVC,Economy,402.21,No Extras,0,Confirmed,DW,C,MJE,1.02,2,ZLB,EZC,BJGB,XPIX,True,Vegetarian,True,False,True,True,1,2023-09-21 13:17:14,2023-07-26 01:43:02,2023,9,21,13,17,Thursday,2023,7,26,1,43,61.2,False,True
12,3509,BVHJ,ELYFU,QJX,First,402.27,Meal,0,Pending,VB,C,GUG,9.72,1,JBC,USK,ZSKN,GFRP,True,No meal,True,False,False,True,0,2023-08-26 14:03:33,2023-06-04 18:20:08,2023,8,26,14,3,Saturday,2023,6,4,18,20,583.2,True,True
1,7022,BBAJ,PFVIJ,OHG,Business,285.42,Meal,0,Cancelled,FX,C,CMA,2.94,1,XVH,BMM,YJBA,AZLI,True,Non-vegetarian,False,False,True,True,0,2023-09-29 16:35:57,2023-07-28 07:08:52,2023,9,29,16,35,Friday,2023,7,28,7,8,176.4,False,True
1,3038,BMAW,WNOGT,GMD,Economy,220.89,Extra baggage,0,Cancelled,RC,A,UPE,4.71,1,QLF,LMG,VJYE,LTDG,True,Vegetarian,True,True,False,False,0,2023-12-04 12:25:33,2023-08-13 04:31:24,2023,12,4,12,25,Monday,2023,8,13,4,31,282.6,False,False
12,2850,BBYJ,EGHVX,RGC,Economy,546.17,No Extras,1507,Confirmed,QL,A,VZH,3.65,1,CGY,OQL,OVIM,GZDJ,True,No meal,True,True,True,False,2,2023-07-02 06:45:19,2023-02-08 02:52:55,2023,7,2,6,45,Sunday,2023,2,8,2,52,219.0,False,True
15,8432,BDGE,NYOQT,NAA,Economy,114.98,Meal,0,Cancelled,PH,A,QPL,4.9,2,MIB,JXI,XECS,ADAP,True,Vegan,True,True,True,True,0,2023-12-25 07:09:46,2023-05-18 16:19:31,2023,12,25,7,9,Monday,2023,5,18,16,19,294.0,False,False
4,9926,BUPG,PIUKD,PNZ,Economy,485.02,Extra baggage,1240,Confirmed,AO,A,TIB,6.48,0,HYP,PVU,VBAP,SWLT,False,No meal,True,True,False,False,1,2023-05-03 05:28:02,2023-05-02 13:31:49,2023,5,3,5,28,Wednesday,2023,5,2,13,31,388.8,True,False
7,3453,BITY,YBBOH,HWA,First,448.55,Meal,0,Pending,TI,B,XYI,4.69,0,LHM,ITR,IJTS,LPKA,True,No meal,False,True,False,False,2,2023-04-17 18:49:11,2023-01-15 18:04:19,2023,4,17,18,49,Monday,2023,1,15,18,4,281.40000000000003,False,True
16,4016,BIKX,PHEVK,DDD,Economy,326.07,Meal,4366,Cancelled,XC,B,JDM,4.43,0,AWK,OTF,WANL,ARES,True,Non-vegetarian,False,True,True,True,2,2023-07-30 01:44:35,2023-07-15 07:19:59,2023,7,30,1,44,Sunday,2023,7,15,7,19,265.79999999999995,False,False
3,7625,BQZK,EHPFF,OPJ,Economy,128.0,Extra baggage,0,Confirmed,CW,C,MBG,8.23,2,UHS,GHG,ABTU,TMIL,False,Vegetarian,False,True,False,False,1,2023-06-24 17:06:34,2023-07-29 15:30:12,2023,6,24,17,6,Saturday,2023,7,29,15,30,493.8,True,False
7,8404,BISH,GRYCY,VDN,First,673.95,Meal,4437,Cancelled,SJ,C,GPD,4.73,0,NVX,IHZ,QWEL,HBBR,True,Vegetarian,True,True,False,True,0,2023-03-13 12:09:51,2023-11-11 05:47:19,2023,3,13,12,9,Monday,2023,11,11,5,47,283.8,False,True
6,5003,BEFS,ZUNQJ,MBA,Economy,622.12,No Extras,1829,Cancelled,IJ,D,QVC,4.08,0,MES,RRV,JWAO,TRYD,False,Non-vegetarian,False,True,False,False,2,2023-02-09 19:32:33,2023-02-17 15:15:31,2023,2,9,19,32,Thursday,2023,2,17,15,15,244.8,False,True
16,3313,BKWB,PTVSL,PVP,Economy,755.08,No Extras,0,Cancelled,GH,D,BZM,11.6,0,XTL,EKD,MCHH,HEFU,False,Vegetarian,False,False,False,True,0,2023-02-06 05:41:26,2023-04-02 06:36:28,2023,2,6,5,41,Monday,2023,4,2,6,36,696.0,True,False
8,5623,BCBM,VNKAZ,VGW,First,555.52,No Extras,0,Confirmed,OF,A,TSX,6.35,2,GAC,YDI,CFQL,HDCN,False,Non-vegetarian,True,False,False,True,0,2023-12-18 03:33:30,2023-12-25 03:20:06,2023,12,18,3,33,Monday,2023,12,25,3,20,381.0,True,False
6,4163,BKYK,JYYKD,HDN,First,535.36,Extra baggage,2430,Cancelled,JC,B,QUF,3.35,0,NTW,DWY,BTMS,LIOS,True,Non-vegetarian,False,True,True,False,0,2023-07-02 13:43:22,2023-08-09 02:36:05,2023,7,2,13,43,Sunday,2023,8,9,2,36,201.0,False,False
10,8186,BMSX,RKHGQ,KYQ,Business,281.79,Extra baggage,0,Cancelled,BR,A,EES,1.57,1,TKH,NNG,FRYF,LOZY,False,Non-vegetarian,True,True,False,False,2,2023-06-13 04:10:27,2023-04-08 14:55:28,2023,6,13,4,10,Tuesday,2023,4,8,14,55,94.2,False,False
16,8015,BVMA,FJLUB,AQB,Economy,427.92,Extra baggage,0,Pending,IN,D,DZB,3.86,0,PJP,UDS,JOSU,VUAY,True,Vegan,True,True,True,True,2,2023-01-06 08:25:35,2023-02-11 17:27:58,2023,1,6,8,25,Friday,2023,2,11,17,27,231.6,False,True
11,8782,BMFH,MMEVZ,RCX,Economy,559.28,Meal,1715,Pending,LN,D,ZHQ,5.47,0,KXC,GAI,ONSI,ARMR,False,Vegan,True,True,False,True,1,2023-10-17 20:16:05,2023-04-19 01:40:56,2023,10,17,20,16,Tuesday,2023,4,19,1,40,328.2,False,False
13,6214,BZSW,FPRQT,UMQ,Business,119.7,Meal,661,Cancelled,VA,B,WJF,4.0,0,TEV,EEG,JLJX,QVSQ,True,Vegetarian,False,False,True,True,2,2023-04-21 23:21:27,2023-07-11 12:34:36,2023,4,21,23,21,Friday,2023,7,11,12,34,240.0,False,True
6,9621,BNFQ,OOODI,OZC,Economy,718.61,Meal,1689,Cancelled,IT,D,SMI,10.53,1,MDC,MZF,UYTW,QHHE,False,Vegan,True,False,False,True,0,2023-06-17 21:21:08,2023-08-21 16:34:17,2023,6,17,21,21,Saturday,2023,8,21,16,34,631.8,True,True
1,7938,BBPE,LNAJO,EYE,Business,934.72,Meal,0,Cancelled,VL,A,HLZ,9.52,0,TMU,GVK,GLHJ,SHOF,False,Non-vegetarian,True,False,False,True,2,2023-02-18 08:29:44,2023-12-27 21:27:38,2023,2,18,8,29,Saturday,2023,12,27,21,27,571.1999999999999,True,True
19,3988,BWTF,KAHUI,FPB,Economy,971.09,Meal,0,Confirmed,BQ,A,PRB,9.61,1,ZRY,FKB,TLMO,DJKM,True,Non-vegetarian,False,False,True,False,0,2023-09-06 11:44:05,2023-12-29 04:44:20,2023,9,6,11,44,Wednesday,2023,12,29,4,44,576.5999999999999,True,True
12,6156,BBEJ,VZCAJ,FME,Economy,821.45,No Extras,0,Confirmed,UC,A,BIS,3.8,2,VBH,QRP,HSFG,OJFE,True,No meal,False,True,True,True,0,2023-03-28 04:11:17,2023-06-22 02:00:23,2023,3,28,4,11,Tuesday,2023,6,22,2,0,228.0,False,True
6,6512,BSAF,FSDSG,TZY,First,818.8,No Extras,0,Pending,PI,B,MWC,2.21,1,VID,HAU,BAUQ,PNUT,False,Vegetarian,False,False,True,False,1,2023-03-21 04:57:32,2023-04-15 08:46:13,2023,3,21,4,57,Tuesday,2023,4,15,8,46,132.6,False,False
18,3350,BYPJ,LYUVE,XPP,Business,207.01,No Extras,0,Cancelled,HN,D,DYB,4.03,1,OVE,XWP,JTII,UTFK,True,No meal,True,True,False,False,1,2023-11-01 14:04:14,2023-06-27 05:38:43,2023,11,1,14,4,Wednesday,2023,6,27,5,38,241.8,False,True
13,4988,BHTX,SSTUG,GTK,Business,361.22,Extra baggage,3982,Cancelled,ZB,C,MWG,3.67,0,XRF,BYD,XFHT,WPLU,False,Vegetarian,True,False,True,False,0,2023-09-12 17:07:43,2023-01-19 23:57:38,2023,9,12,17,7,Tuesday,2023,1,19,23,57,220.2,False,True
7,3870,BUST,NIERI,COQ,Business,773.47,No Extras,0,Confirmed,XK,C,LRB,11.47,1,LYT,MHI,GJRC,DNBU,True,No meal,False,False,False,False,0,2023-03-16 01:50:00,2023-03-07 21:01:03,2023,3,16,1,50,Thursday,2023,3,7,21,1,688.2,True,False
13,7487,BGOE,EVPIT,CBN,Business,85.4,Meal,4304,Cancelled,SI,B,KGO,7.85,2,JHB,FPA,HPZD,SHXY,True,Non-vegetarian,True,False,False,False,0,2023-02-03 19:32:30,2023-03-18 20:48:40,2023,2,3,19,32,Friday,2023,3,18,20,48,471.0,True,True
8,3910,BDSS,KNCTX,EXD,Business,128.36,Meal,0,Confirmed,KZ,A,AAT,5.9,0,MZD,DPV,ABCN,MWVU,False,Non-vegetarian,False,False,False,False,0,2023-07-03 12:19:57,2023-12-13 12:06:22,2023,7,3,12,19,Monday,2023,12,13,12,6,354.0,False,True
17,5613,BJVH,GWKQR,LGY,Economy,656.81,Meal,0,Cancelled,UK,D,VWC,10.65,0,QJU,PQA,NDJU,DSWM,False,Vegetarian,True,True,False,False,0,2023-03-11 19:36:20,2023-09-09 22:01:20,2023,3,11,19,36,Saturday,2023,9,9,22,1,639.0,True,False
9,3864,BTAT,SQYIN,KTU,Business,462.59,Extra baggage,0,Pending,HV,B,OKH,11.64,1,ERW,JIV,OFPK,GZZO,True,Non-vegetarian,True,True,False,True,1,2023-02-17 04:33:31,2023-11-20 18:23:21,2023,2,17,4,33,Friday,2023,11,20,18,23,698.4000000000001,True,True
13,2017,BUXM,UKODS,YBB,Economy,698.91,Meal,0,Cancelled,JN,B,XCV,3.08,1,DKK,CKF,TLJY,YTKD,True,No meal,False,False,True,True,0,2023-08-02 17:52:44,2023-05-12 08:29:17,2023,8,2,17,52,Wednesday,2023,5,12,8,29,184.8,False,True
2,5690,BGBI,IBHGR,JRQ,First,293.88,Extra baggage,0,Confirmed,IO,B,MEK,11.51,0,JQR,DJO,LGCA,DOGI,True,Vegetarian,True,False,False,True,1,2023-02-05 11:37:40,2023-04-26 02:43:13,2023,2,5,11,37,Sunday,2023,4,26,2,43,690.6,True,False
4,9373,BSIQ,SROKL,FKQ,Business,127.01,No Extras,4709,Cancelled,HG,D,WLC,3.66,0,VAW,MMB,VNLG,CPWZ,False,Vegetarian,False,False,False,False,2,2023-12-13 11:36:48,2023-03-06 02:04:12,2023,12,13,11,36,Wednesday,2023,3,6,2,4,219.60000000000002,False,False
2,7759,BYWR,CDURL,UOJ,Business,837.93,Extra baggage,0,Confirmed,KZ,D,LLW,6.39,0,XLE,BLT,MIVP,XBOP,False,No meal,True,True,False,False,1,2023-06-12 18:13:56,2023-05-21 15:29:09,2023,6,12,18,13,Monday,2023,5,21,15,29,383.4,True,False
4,3451,BJWA,PLGLD,DMA,Business,793.53,Meal,2921,Confirmed,ES,B,MSI,11.79,0,OQT,JCS,AIOQ,IWGW,True,Non-vegetarian,False,True,False,False,0,2023-04-22 16:30:49,2023-09-09 18:15:23,2023,4,22,16,30,Saturday,2023,9,9,18,15,707.4,True,True
18,2952,BKSW,PPQTI,OXE,First,489.46,No Extras,0,Pending,EL,D,DOF,9.41,0,GBO,FHC,ABPR,TRDB,True,Non-vegetarian,True,False,True,True,0,2023-01-11 04:16:23,2023-06-15 16:07:28,2023,1,11,4,16,Wednesday,2023,6,15,16,7,564.6,True,False
5,5700,BSBE,NERLV,FGH,Economy,886.46,Extra baggage,0,Confirmed,QX,D,RQQ,6.16,0,FFU,YBF,HJZM,VWYY,True,Vegetarian,False,True,False,True,1,2023-01-05 15:42:26,2023-04-06 07:45:43,2023,1,5,15,42,Thursday,2023,4,6,7,45,369.6,True,True
19,9454,BCMY,GBZRZ,LOC,Business,261.79,Extra baggage,0,Confirmed,GC,B,OGT,1.87,1,KQB,HWI,CCKO,OKCB,True,Non-vegetarian,False,True,True,True,1,2023-09-13 10:00:08,2023-08-01 11:14:18,2023,9,13,10,0,Wednesday,2023,8,1,11,14,112.2,False,True
10,7213,BGKQ,COKJT,VIK,First,398.8,Meal,0,Pending,JG,D,TYW,3.26,0,ALS,UVE,OHOO,PVLJ,False,No meal,False,True,True,True,2,2023-03-06 13:30:16,2023-09-13 17:15:31,2023,3,6,13,30,Monday,2023,9,13,17,15,195.6,False,False
18,1660,BAVD,USMPT,TLH,Business,280.57,Meal,0,Confirmed,FO,C,FFH,10.3,1,YJN,OAN,SWEI,KYDZ,True,Non-vegetarian,True,True,False,False,1,2023-09-12 03:11:49,2023-12-21 16:53:17,2023,9,12,3,11,Tuesday,2023,12,21,16,53,618.0,True,False
10,2315,BAIR,WVRLO,NPC,Business,132.27,Meal,3540,Confirmed,JN,C,VQB,3.34,1,QXH,XXI,SDZI,CHOH,False,Non-vegetarian,True,True,True,True,1,2023-03-07 13:01:55,2023-10-01 07:12:22,2023,3,7,13,1,Tuesday,2023,10,1,7,12,200.39999999999998,False,False
5,8381,BQSO,WBMLO,ARM,Economy,670.15,No Extras,0,Pending,FO,D,QAI,11.5,1,PZQ,EZP,LHHJ,UTHG,False,Vegan,False,True,True,True,0,2023-02-12 09:06:06,2023-07-09 07:33:45,2023,2,12,9,6,Sunday,2023,7,9,7,33,690.0,True,False
17,3919,BJLP,CQFKZ,LEG,Economy,611.97,No Extras,289,Cancelled,OA,D,QKR,2.86,2,JOH,KJZ,NUJI,YXJZ,True,Vegan,False,False,True,True,0,2023-08-12 18:37:04,2023-06-08 11:09:18,2023,8,12,18,37,Saturday,2023,6,8,11,9,171.6,False,True
13,3072,BLAM,TYDJV,FID,Business,472.35,No Extras,0,Confirmed,FS,B,FYR,4.72,2,OPP,UGO,SRHB,TWLW,True,Non-vegetarian,True,False,True,True,2,2023-04-14 09:30:21,2023-03-19 22:50:54,2023,4,14,9,30,Friday,2023,3,19,22,50,283.2,False,False
17,6442,BDTV,XUSIS,WDC,Economy,866.98,Extra baggage,0,Pending,VE,D,PLW,7.56,1,VDY,BGZ,RXNT,RTKT,True,Non-vegetarian,False,False,True,True,2,2023-01-20 14:09:13,2023-04-08 17:16:17,2023,1,20,14,9,Friday,2023,4,8,17,16,453.59999999999997,True,False
9,3019,BLSO,OIMBH,FKE,First,518.98,Meal,0,Pending,AP,C,FSC,6.08,1,ECD,UPP,JPGQ,HSVD,False,Vegetarian,True,True,False,True,0,2023-08-18 17:11:00,2023-09-05 21:08:32,2023,8,18,17,11,Friday,2023,9,5,21,8,364.8,True,True
12,7625,BIVG,LVIED,ZKH,Business,477.74,Extra baggage,0,Cancelled,PO,A,SMZ,8.84,1,GUO,SJM,UAVK,IWSG,True,Vegan,False,False,False,False,0,2023-04-05 20:27:00,2023-04-08 13:10:58,2023,4,5,20,27,Wednesday,2023,4,8,13,10,530.4,True,True
14,1815,BFIR,MOBAD,ZNR,Economy,697.4,No Extras,0,Cancelled,UM,C,SBM,6.58,2,VVV,ASO,XXSF,HPXK,True,No meal,True,True,True,True,0,2023-10-22 07:58:12,2023-11-04 04:38:59,2023,10,22,7,58,Sunday,2023,11,4,4,38,394.8,True,True
14,5777,BHUR,XJYAB,TXA,First,85.87,Meal,0,Pending,DP,A,HNZ,5.74,2,QKK,POO,JCGB,SNMJ,True,Non-vegetarian,True,True,False,False,2,2023-07-01 12:20:00,2023-12-29 14:11:14,2023,7,1,12,20,Saturday,2023,12,29,14,11,344.40000000000003,False,True
8,5734,BMGL,LPCXI,JSG,Economy,314.69,Meal,949,Cancelled,OO,B,OUY,10.38,1,LBK,BHO,RYEU,CXUA,True,Vegetarian,False,False,False,False,2,2023-10-12 19:56:16,2023-01-14 01:12:07,2023,10,12,19,56,Thursday,2023,1,14,1,12,622.8000000000001,True,False
5,4629,BEPH,CTPHS,MPR,Economy,841.99,No Extras,0,Confirmed,ZS,C,LUI,9.74,0,BMQ,ZXX,NBFO,QXTD,False,No meal,True,True,True,True,2,2023-12-19 20:22:33,2023-12-06 00:55:38,2023,12,19,20,22,Tuesday,2023,12,6,0,55,584.4,True,True
19,3753,BZVG,KFNAL,WFG,Business,173.35,No Extras,3271,Pending,HC,B,QQH,8.05,0,MZS,XTE,LVIN,BJHP,False,Vegan,False,False,False,False,1,2023-10-08 22:34:08,2023-01-12 00:13:15,2023,10,8,22,34,Sunday,2023,1,12,0,13,483.00000000000006,True,True
14,7505,BABI,WUOPD,XVP,Economy,828.06,Meal,0,Cancelled,ID,C,IIZ,5.13,1,HAF,NFP,JKWN,KDCS,False,Non-vegetarian,True,False,True,False,1,2023-05-24 04:26:04,2023-11-22 22:48:29,2023,5,24,4,26,Wednesday,2023,11,22,22,48,307.8,False,False
9,5685,BOGG,XHWQZ,FKG,First,652.87,Meal,0,Confirmed,YT,A,AFV,11.57,2,WUG,EWH,QFVD,GJKB,True,No meal,True,False,True,False,2,2023-03-21 07:42:22,2023-07-16 21:37:51,2023,3,21,7,42,Tuesday,2023,7,16,21,37,694.2,True,True
7,1201,BTMD,VCXZC,RCZ,Business,811.13,Extra baggage,183,Cancelled,DE,B,BJZ,2.35,1,QAB,PGM,EPVE,OMCP,False,Non-vegetarian,True,True,True,False,0,2023-12-07 15:56:07,2023-10-01 15:43:23,2023,12,7,15,56,Thursday,2023,10,1,15,43,141.0,False,False
8,2004,BSJD,OOHUO,QXP,Economy,124.16,No Extras,0,Confirmed,DB,C,EWV,5.29,2,ASA,JJT,INZJ,VDHR,True,Vegetarian,True,False,True,True,2,2023-12-12 17:44:27,2023-01-28 11:36:13,2023,12,12,17,44,Tuesday,2023,1,28,11,36,317.4,False,True
14,2312,BLZV,UHSDA,SSK,Business,720.16,No Extras,0,Cancelled,ZP,D,HHP,9.08,0,QYY,IKQ,JSMH,VYGV,True,Vegan,False,False,False,False,1,2023-01-04 16:02:19,2023-08-30 22:10:07,2023,1,4,16,2,Wednesday,2023,8,30,22,10,544.8,True,False
14,3025,BCZH,YCHQQ,AVN,Business,789.72,No Extras,0,Confirmed,HK,D,OTE,4.89,1,XVI,CYU,UKQF,ZJJX,False,Non-vegetarian,True,True,True,True,2,2023-10-21 09:29:55,2023-07-13 13:22:09,2023,10,21,9,29,Saturday,2023,7,13,13,22,293.4,False,False
11,4133,BQFM,FKFWA,SKT,First,73.93,No Extras,3450,Confirmed,GH,C,BRH,1.08,0,KPO,FGM,YRTF,TFCH,True,Vegetarian,False,False,False,False,1,2023-04-10 19:53:41,2023-03-14 21:06:18,2023,4,10,19,53,Monday,2023,3,14,21,6,64.80000000000001,False,False
14,5221,BRPK,CTIOH,QBQ,Economy,741.05,No Extras,1994,Pending,SU,C,ZSY,1.08,2,QWE,GJD,OFYM,JTLI,True,Non-vegetarian,True,False,True,False,1,2023-04-26 12:16:04,2023-12-10 09:40:26,2023,4,26,12,16,Wednesday,2023,12,10,9,40,64.80000000000001,False,False
8,7192,BNAL,TPJNW,FPI,Economy,513.45,Extra baggage,0,Pending,DP,B,XDO,2.38,1,PHS,QKC,KAJB,YJVH,True,Non-vegetarian,False,True,False,False,2,2023-07-19 04:49:57,2023-03-07 07:09:56,2023,7,19,4,49,Wednesday,2023,3,7,7,9,142.79999999999998,False,True
3,4671,BTFG,POIZJ,IWJ,Business,62.26,Extra baggage,0,Cancelled,UX,B,DLR,2.21,1,BES,AXI,RUQX,LZBD,False,Vegan,True,True,True,True,2,2023-07-15 11:07:27,2023-09-05 11:49:47,2023,7,15,11,7,Saturday,2023,9,5,11,49,132.6,False,True
18,5941,BKAC,HLENY,JFA,Economy,664.63,Meal,1584,Pending,MJ,C,QQR,6.65,0,GIT,ZWU,OGIV,DEDC,False,Vegan,False,False,False,True,1,2023-01-20 19:08:05,2023-07-17 17:27:58,2023,1,20,19,8,Friday,2023,7,17,17,27,399.0,True,False
3,2604,BVMF,UCOFS,CGU,Economy,279.41,Meal,0,Confirmed,NE,C,BKT,8.16,2,ZMM,ZFW,FMEK,XWAN,True,No meal,False,False,False,False,0,2023-03-29 13:17:59,2023-03-24 09:45:48,2023,3,29,13,17,Wednesday,2023,3,24,9,45,489.6,True,True
13,2902,BJVG,RGCEY,INO,First,966.79,Meal,0,Confirmed,JY,B,LQN,9.23,1,AIW,KRF,MHKV,HLWH,False,Vegan,False,False,False,True,0,2023-06-14 03:22:37,2023-09-07 08:34:32,2023,6,14,3,22,Wednesday,2023,9,7,8,34,553.8000000000001,True,True
12,5588,BKWZ,POTIV,WSJ,First,979.18,No Extras,2810,Cancelled,NR,D,TGD,10.58,0,IXL,BAQ,FGIK,UTJS,False,Non-vegetarian,True,False,True,True,0,2023-02-13 17:16:54,2023-03-17 07:12:55,2023,2,13,17,16,Monday,2023,3,17,7,12,634.8,True,False
15,9160,BOXK,CLAXZ,PAG,First,52.91,Meal,0,Cancelled,UR,C,KBZ,4.41,2,IZA,TYK,NXTD,YKYA,False,Vegetarian,True,False,True,False,2,2023-09-07 03:51:25,2023-07-30 10:30:19,2023,9,7,3,51,Thursday,2023,7,30,10,30,264.6,False,False
18,3349,BRZA,TFBMT,KXO,Economy,177.56,Extra baggage,581,Pending,KS,C,MYU,8.38,1,CHC,DSJ,DUAW,RQOU,True,Vegetarian,True,False,False,True,1,2023-08-23 01:56:58,2023-07-19 21:04:51,2023,8,23,1,56,Wednesday,2023,7,19,21,4,502.80000000000007,True,True
5,6059,BZNW,HRVPB,MSK,Business,538.85,Meal,0,Cancelled,RW,B,XWJ,4.69,1,WEP,IIT,MWRH,LWRU,True,Vegetarian,False,True,False,True,2,2023-12-08 23:56:30,2023-05-25 05:18:13,2023,12,8,23,56,Friday,2023,5,25,5,18,281.40000000000003,False,False
7,8928,BLAR,XPCPP,MHV,Economy,647.05,No Extras,0,Cancelled,CK,A,KHR,2.01,0,DSY,CHO,ZZEW,JRZE,False,Vegetarian,True,False,True,False,2,2023-06-18 21:58:47,2023-01-22 08:09:24,2023,6,18,21,58,Sunday,2023,1,22,8,9,120.6,False,True
11,8120,BQNL,IVSKB,ZJP,First,650.86,Extra baggage,0,Pending,TP,B,EVE,5.66,2,DNS,KQL,JKWP,YGUE,False,Vegan,False,False,False,False,1,2023-04-14 20:36:31,2023-06-18 07:24:22,2023,4,14,20,36,Friday,2023,6,18,7,24,339.6,False,False
11,5364,BASD,PXPOT,QQM,First,734.78,Extra baggage,2367,Cancelled,FY,D,XIE,4.29,0,LPM,IGR,LOQZ,NESJ,False,Vegan,False,True,False,True,0,2023-12-10 00:06:29,2023-09-15 03:21:26,2023,12,10,0,6,Sunday,2023,9,15,3,21,257.4,False,True
15,5719,BEEB,XGLOB,MOL,Economy,216.22,Meal,1389,Pending,RF,B,XIS,2.58,2,OAW,LOW,MDDR,ZMVF,True,Vegetarian,False,False,True,True,0,2023-07-06 11:00:59,2023-05-11 12:12:13,2023,7,6,11,0,Thursday,2023,5,11,12,12,154.8,False,True
10,7243,BKCH,GTVXY,KAC,Economy,334.88,Meal,0,Confirmed,GB,B,TIT,8.66,0,BOI,WNF,WFXU,EVEG,True,No meal,True,True,True,False,2,2023-03-25 04:35:19,2023-10-14 18:00:38,2023,3,25,4,35,Saturday,2023,10,14,18,0,519.6,True,True
15,9081,BBDG,LTSNB,RLZ,Business,561.16,Meal,2309,Cancelled,JH,A,EVP,10.62,1,TXA,CST,QTXU,VUWU,False,Vegan,True,False,True,True,0,2023-09-08 09:47:04,2023-04-25 11:00:40,2023,9,8,9,47,Friday,2023,4,25,11,0,637.1999999999999,True,True
13,3677,BYSS,NTNRC,AVT,Economy,184.55,Meal,4324,Cancelled,XE,C,ENY,3.88,2,TGZ,RRS,WDXN,LUUQ,False,No meal,False,False,True,False,1,2023-02-11 23:23:11,2023-01-06 13:58:25,2023,2,11,23,23,Saturday,2023,1,6,13,58,232.79999999999998,False,True
14,1547,BGHN,QPMWV,BUR,Economy,820.76,Extra baggage,3982,Confirmed,JE,C,TVW,2.41,1,AZK,JUL,BKYO,UIAJ,False,Non-vegetarian,True,False,False,True,0,2023-06-16 16:05:44,2023-09-17 11:01:27,2023,6,16,16,5,Friday,2023,9,17,11,1,144.60000000000002,False,False
17,9550,BDNA,QYFEQ,ACZ,Business,795.36,Meal,0,Pending,GP,C,EMI,5.85,1,SWH,TFA,YHTY,MSBQ,True,Non-vegetarian,True,True,False,True,0,2023-06-05 06:31:37,2023-01-19 08:59:29,2023,6,5,6,31,Monday,2023,1,19,8,59,351.0,False,False
13,4361,BEKO,OZUBG,JPO,First,697.97,No Extras,0,Pending,ZC,D,BMD,7.43,2,ORW,FUT,UIHD,VNWF,False,Vegetarian,False,False,True,True,2,2023-02-01 06:59:54,2023-05-12 19:21:34,2023,2,1,6,59,Wednesday,2023,5,12,19,21,445.79999999999995,True,True
10,2924,BTNX,VDSMU,CMX,First,365.64,Meal,0,Pending,QJ,A,TML,5.67,2,UUA,IFX,IQAO,GXDJ,True,Vegan,False,False,False,True,0,2023-12-13 02:42:48,2023-05-14 22:12:48,2023,12,13,2,42,Wednesday,2023,5,14,22,12,340.2,False,False
